Zone,sZip,cZip,CarrierName,Weight,charge_display,estimated_display,Savings
3,41048,44054,FEDEX,7,$11.85 ,$10.22 ,$1.63 
2,41048,46254,FEDEX,3,$11.85 ,$9.22 ,$2.63 
3,41048,48124,FEDEX,10,$18.58 ,$12.13 ,$6.45 
3,41048,48187,FEDEX,6,$19.31 ,$13.59 ,$5.72 
2,41048,40202,FEDEX,2,$11.85 ,$10.27 ,$1.58 
3,41048,28601,FEDEX,3,$15.55 ,$8.20 ,$7.35 
3,41048,37122,FEDEX,0,$20.86 ,$8.11 ,$12.75 
3,41048,63139,FEDEX,1,$22.08 ,$8.11 ,$13.97 
3,93940,90019,FEDEX,2,$13.87 ,$8.11 ,$5.76 
2,41048,43125,FEDEX,2,$11.85 ,$8.11 ,$3.74 
2,41048,42754,FEDEX,0,$13.27 ,$8.11 ,$5.16 
3,41048,37203,FEDEX,1,$11.85 ,$8.11 ,$3.74 
3,41048,60521,FEDEX,5,$18.58 ,$14.70 ,$3.88 
3,41048,24153,FEDEX,2,$13.27 ,$8.11 ,$5.16 
3,41048,37122,FEDEX,0,$20.86 ,$8.11 ,$12.75 
3,41048,46322,FEDEX,1,$11.85 ,$8.11 ,$3.74 
2,41048,46738,FEDEX,21.2,$89.45 ,$52.70 ,$36.75 
3,41048,60607,FEDEX,2,$11.85 ,$8.11 ,$3.74 
2,41048,43228,FEDEX,2,$15.34 ,$8.11 ,$7.23 
3,41048,37122,FEDEX,0,$20.86 ,$8.11 ,$12.75 
3,41048,46614,FEDEX,0,$10.82 ,$8.11 ,$2.71 
3,41048,37086,FEDEX,3,$13.27 ,$10.90 ,$2.37 
2,41048,45424,FEDEX,2,$11.85 ,$11.24 ,$0.61 
3,41048,60189,FEDEX,2,$18.58 ,$8.11 ,$10.47 
2,41048,46738,FEDEX,21.5,$94.34 ,$53.45 ,$40.89 
3,41048,48184,FEDEX,5,$11.85 ,$11.18 ,$0.67 
3,41048,53149,FEDEX,1,$89.92 ,$8.11 ,$81.81 
3,41048,60611,FEDEX,3,$13.36 ,$10.53 ,$2.83 
3,41048,60477,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,48890,FEDEX,2,$13.74 ,$8.67 ,$5.07 
3,41048,60007,FEDEX,5,$18.58 ,$14.24 ,$4.34 
2,41048,46225,FEDEX,4,$11.85 ,$9.96 ,$1.89 
2,41048,43219,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,48170,FEDEX,2,$18.58 ,$8.11 ,$10.47 
2,41048,46738,FEDEX,21.5,$94.34 ,$53.45 ,$40.89 
3,41048,38501,FEDEX,2,$11.85 ,$8.11 ,$3.74 
2,41048,45656,FEDEX,7,$21.54 ,$19.72 ,$1.82 
3,41048,53204,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,48170,FEDEX,2,$18.58 ,$8.11 ,$10.47 
3,41048,44720,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,37421,FEDEX,2,$22.08 ,$8.11 ,$13.97 
3,41048,53158,FEDEX,7,$16.29 ,$15.26 ,$1.03 
3,41048,37232,FEDEX,1,$11.85 ,$8.11 ,$3.74 
2,41048,40243,FEDEX,6,$15.34 ,$12.93 ,$2.41 
3,41048,16323,FEDEX,3,$15.21 ,$8.50 ,$6.71 
2,41048,39218,FEDEX,0,$13.27 ,$8.11 ,$5.16 
2,41048,41071,FEDEX,2,$18.58 ,$8.11 ,$10.47 
3,41048,63011,FEDEX,1,$11.85 ,$8.11 ,$3.74 
3,41048,63104,FEDEX,7,$11.85 ,$10.42 ,$1.43 
3,41048,48503,FEDEX,3,$32.92 ,$8.48 ,$24.44 
3,41048,37701,FEDEX,2,$11.85 ,$11.28 ,$0.57 
3,41048,43623,FEDEX,1,$11.85 ,$8.11 ,$3.74 
3,41048,44095,FEDEX,1,$18.58 ,$8.11 ,$10.47 
2,41048,43204,FEDEX,7,$11.85 ,$10.90 ,$0.95 
3,41048,63031,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,60160,FEDEX,2,$11.85 ,$9.04 ,$2.81 
3,41048,44095,FEDEX,1,$18.58 ,$8.11 ,$10.47 
3,41048,37027,FEDEX,1,$11.85 ,$8.11 ,$3.74 
3,41048,29607,FEDEX,3.3,$15.49 ,$14.64 ,$0.85 
3,41048,37403,FEDEX,1,$13.27 ,$8.11 ,$5.16 
2,43229,41048,FEDEX,40.4,$21.32 ,$16.01 ,$5.31 
3,41048,53158,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,53204,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,48154,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,28658,FEDEX,2,$99.33 ,$9.38 ,$89.95 
3,41048,60608,FEDEX,4,$12.67 ,$11.72 ,$0.95 
2,41048,41048,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,60008,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,60602,FEDEX,7,$17.80 ,$11.37 ,$6.43 
3,41048,60053,FEDEX,2,$11.85 ,$8.11 ,$3.74 
2,41048,45069,FEDEX,2,$11.85 ,$8.11 ,$3.74 
2,41048,40511,FEDEX,5,$11.85 ,$11.28 ,$0.57 
2,41048,46239,FEDEX,2,$13.27 ,$8.11 ,$5.16 
2,43229,41048,FEDEX,24.2,$13.00 ,$9.59 ,$3.41 
3,41048,63147,FEDEX,3,$11.85 ,$8.11 ,$3.74 
3,41048,60189,FEDEX,28.6,$112.58 ,$64.99 ,$47.59 
2,43229,41048,FEDEX,36,$18.72 ,$14.27 ,$4.45 
3,41048,60630,FEDEX,2,$11.85 ,$8.11 ,$3.74 
2,41048,46225,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,53144,41048,FEDEX,6,$11.85 ,$8.11 ,$3.74 
3,41048,60606,FEDEX,4,$15.10 ,$14.52 ,$0.58 
2,43229,41048,FEDEX,22.5,$11.96 ,$8.92 ,$3.04 
3,41048,44212,FEDEX,2.5,$11.10 ,$8.11 ,$2.99 
2,41048,46062,FEDEX,3,$18.58 ,$18.33 ,$0.25 
3,41048,48202,FEDEX,3,$12.67 ,$10.53 ,$2.14 
3,41048,28602,FEDEX,4,$31.71 ,$20.67 ,$11.04 
2,41048,46805,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,44094,FEDEX,3,$26.49 ,$8.11 ,$18.38 
2,43229,41048,FEDEX,30.6,$16.11 ,$12.13 ,$3.98 
3,41048,53154,FEDEX,2,$22.03 ,$8.11 ,$13.92 
2,43229,41048,FEDEX,22.8,$11.96 ,$9.04 ,$2.92 
2,41048,44813,FEDEX,1,$16.86 ,$8.11 ,$8.75 
2,41048,29607,FEDEX,3.1,$14.01 ,$13.76 ,$0.25 
3,41048,48176,FEDEX,10,$35.84 ,$27.47 ,$8.37 
2,43229,41048,FEDEX,22.5,$11.96 ,$8.92 ,$3.04 
3,60473,41048,FEDEX,1,$13.24 ,$8.11 ,$5.13 
3,41048,43612,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,15239,FEDEX,3,$22.03 ,$15.36 ,$6.67 
2,41048,25705,FEDEX,2,$11.85 ,$8.11 ,$3.74 
2,41048,40222,FEDEX,2,$11.85 ,$8.11 ,$3.74 
2,43229,41048,FEDEX,22.5,$11.96 ,$8.92 ,$3.04 
3,60061,41048,FEDEX,3,$11.85 ,$11.71 ,$0.14 
2,41048,40202,FEDEX,2,$23.29 ,$10.27 ,$13.02 
2,43229,41048,FEDEX,22.9,$11.95 ,$9.08 ,$2.87 
3,41048,60189,FEDEX,18.8,$77.59 ,$42.72 ,$34.87 
3,77041,75216,FEDEX,3,$14.59 ,$8.11 ,$6.48 
3,41048,37203,FEDEX,2,$22.03 ,$8.11 ,$13.92 
3,41048,46516,FEDEX,7,$19.93 ,$16.23 ,$3.70 
2,41048,45202,FEDEX,0,$14.19 ,$8.11 ,$6.08 
2,41048,45403,FEDEX,1,$20.26 ,$8.11 ,$12.15 
3,37122,41048,FEDEX,3,$26.84 ,$8.11 ,$18.73 
2,41048,45403,FEDEX,2,$20.26 ,$8.11 ,$12.15 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
2,41048,43804,FEDEX,2,$23.30 ,$8.11 ,$15.19 
3,41048,62025,FEDEX,8,$34.33 ,$20.94 ,$13.39 
3,41048,61364,FEDEX,8,$19.44 ,$8.73 ,$10.71 
3,41048,49445,FEDEX,4,$24.95 ,$19.05 ,$5.90 
3,41048,63108,FEDEX,10,$31.53 ,$20.04 ,$11.49 
2,41048,25504,FEDEX,5,$11.85 ,$10.38 ,$1.47 
3,41048,63017,FEDEX,6,$33.66 ,$17.53 ,$16.13 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,29607,FEDEX,2.5,$14.68 ,$11.09 ,$3.59 
3,41048,63390,FEDEX,4,$13.77 ,$8.11 ,$5.66 
3,41048,60433,FEDEX,3,$11.89 ,$10.02 ,$1.87 
3,41048,60440,FEDEX,3,$11.89 ,$8.63 ,$3.26 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,62401,FEDEX,1,$11.87 ,$8.11 ,$3.76 
3,41048,62411,FEDEX,1,$13.75 ,$8.11 ,$5.64 
3,41048,60188,FEDEX,1,$22.03 ,$8.11 ,$13.92 
3,41048,53144,FEDEX,1,$11.89 ,$8.11 ,$3.78 
2,43229,41048,FEDEX,22.6,$11.97 ,$8.96 ,$3.01 
3,41048,60188,FEDEX,1,$22.03 ,$8.11 ,$13.92 
3,41048,37087,FEDEX,4,$30.14 ,$12.78 ,$17.36 
2,7950,12549,FEDEX,25,$13.02 ,$9.27 ,$3.75 
3,41048,24112,FEDEX,1,$13.38 ,$8.11 ,$5.27 
3,41048,44139,FEDEX,5,$26.87 ,$12.45 ,$14.42 
3,41048,60477,FEDEX,5,$11.87 ,$11.47 ,$0.40 
2,41048,43213,FEDEX,1,$11.87 ,$8.11 ,$3.76 
3,41048,63074,FEDEX,1,$25.80 ,$8.11 ,$17.69 
3,41048,37128,FEDEX,3,$11.85 ,$9.63 ,$2.22 
2,41048,46738,FEDEX,20.2,$84.88 ,$50.21 ,$34.67 
3,41048,48602,FEDEX,2,$22.06 ,$8.11 ,$13.95 
3,41048,48371,FEDEX,2,$11.87 ,$8.11 ,$3.76 
2,41048,43230,FEDEX,2,$11.87 ,$8.11 ,$3.76 
3,41048,62711,FEDEX,2,$11.87 ,$8.11 ,$3.76 
3,41048,44135,FEDEX,6,$12.06 ,$8.45 ,$3.61 
2,7950,12549,FEDEX,24.5,$13.02 ,$9.08 ,$3.94 
3,41048,48085,FEDEX,3,$18.61 ,$9.34 ,$9.27 
3,41048,48310,FEDEX,12,$34.33 ,$30.81 ,$3.52 
3,37122,41048,FEDEX,20,$43.79 ,$30.84 ,$12.95 
2,41048,41041,FEDEX,2,$13.75 ,$11.28 ,$2.47 
3,41048,48071,FEDEX,1,$11.87 ,$8.11 ,$3.76 
2,41048,25504,FEDEX,1,$16.58 ,$8.11 ,$8.47 
3,41048,44256,FEDEX,1,$23.14 ,$8.11 ,$15.03 
3,41048,63147,FEDEX,1,$11.87 ,$8.11 ,$3.76 
2,43229,41048,FEDEX,22.6,$11.96 ,$8.96 ,$3.00 
2,43229,41048,FEDEX,22.2,$11.97 ,$8.80 ,$3.17 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
2,7950,12549,FEDEX,24.6,$13.02 ,$9.12 ,$3.90 
2,43229,41048,FEDEX,22.6,$11.97 ,$8.96 ,$3.01 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,44601,41048,FEDEX,27.1,$18.21 ,$18.10 ,$0.11 
3,41048,48071,FEDEX,2,$11.87 ,$8.81 ,$3.06 
3,41048,24605,FEDEX,2,$31.03 ,$8.11 ,$22.92 
3,44601,41048,FEDEX,27.1,$18.21 ,$18.10 ,$0.11 
2,43229,41048,FEDEX,22.3,$11.97 ,$8.84 ,$3.13 
2,43229,41048,FEDEX,22.2,$11.97 ,$8.80 ,$3.17 
3,44601,41048,FEDEX,27.1,$18.21 ,$18.10 ,$0.11 
3,41048,48310,FEDEX,0,$30.96 ,$8.11 ,$22.85 
3,41048,37804,FEDEX,1,$22.03 ,$8.11 ,$13.92 
2,43229,41048,FEDEX,22.4,$11.97 ,$8.88 ,$3.09 
2,43229,41048,FEDEX,22.5,$11.97 ,$8.92 ,$3.05 
3,41048,63147,FEDEX,2,$11.87 ,$8.11 ,$3.76 
2,41048,46168,FEDEX,2,$11.87 ,$8.11 ,$3.76 
3,41048,24112,FEDEX,2,$13.38 ,$9.06 ,$4.32 
3,41048,24874,FEDEX,11,$46.88 ,$29.97 ,$16.91 
3,41048,48091,FEDEX,3,$20.51 ,$9.06 ,$11.45 
2,7950,12549,FEDEX,24.7,$13.02 ,$9.16 ,$3.86 
3,41048,60431,FEDEX,2,$11.89 ,$10.56 ,$1.33 
3,41048,44601,FEDEX,9,$44.95 ,$20.81 ,$24.14 
3,41048,53094,FEDEX,7,$29.56 ,$22.51 ,$7.05 
2,43229,41048,FEDEX,23.5,$12.49 ,$9.31 ,$3.18 
3,41048,37110,FEDEX,2,$13.38 ,$8.11 ,$5.27 
2,7950,12549,FEDEX,25,$13.02 ,$9.27 ,$3.75 
2,7950,12549,FEDEX,24.9,$13.02 ,$9.23 ,$3.79 
3,41048,37013,FEDEX,50.1,$125.96 ,$100.77 ,$25.19 
2,7950,12549,FEDEX,24.9,$13.02 ,$9.23 ,$3.79 
2,7950,12549,FEDEX,24.5,$13.02 ,$9.08 ,$3.94 
3,41048,15456,FEDEX,5,$11.87 ,$8.11 ,$3.76 
3,53144,41048,FEDEX,27,$41.66 ,$23.72 ,$17.94 
3,41048,60173,FEDEX,4,$11.87 ,$10.71 ,$1.16 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
2,7950,12549,FEDEX,24.6,$13.02 ,$9.12 ,$3.90 
3,41048,60143,FEDEX,3,$11.89 ,$8.11 ,$3.78 
3,41048,37013,FEDEX,5.9,$13.72 ,$11.87 ,$1.85 
3,41048,53154,FEDEX,0,$26.56 ,$8.11 ,$18.45 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
3,41048,53142,FEDEX,8.3,$29.26 ,$22.20 ,$7.06 
3,41048,62563,FEDEX,1,$13.36 ,$8.26 ,$5.10 
3,53144,41048,FEDEX,31,$45.44 ,$27.24 ,$18.20 
3,41048,60064,FEDEX,2,$25.85 ,$8.11 ,$17.74 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,26003,FEDEX,2,$13.24 ,$9.10 ,$4.14 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
3,53144,41048,FEDEX,26,$25.55 ,$22.84 ,$2.71 
3,41048,53154,FEDEX,17,$44.76 ,$41.90 ,$2.86 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,63019,FEDEX,5,$28.00 ,$22.88 ,$5.12 
3,41048,60612,FEDEX,1,$22.09 ,$8.11 ,$13.98 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,37013,FEDEX,52,$126.54 ,$104.59 ,$21.95 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,61016,FEDEX,2,$20.89 ,$8.14 ,$12.75 
3,41048,60441,FEDEX,6,$12.07 ,$11.38 ,$0.69 
3,41048,62656,FEDEX,0,$13.40 ,$8.11 ,$5.29 
3,41048,48108,FEDEX,5,$11.89 ,$9.52 ,$2.37 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
2,41048,46802,FEDEX,1,$17.37 ,$8.11 ,$9.26 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,60134,FEDEX,2,$28.84 ,$8.11 ,$20.73 
3,41048,60527,FEDEX,7,$18.86 ,$15.10 ,$3.76 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
3,41048,48195,FEDEX,1,$25.80 ,$8.11 ,$17.69 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
3,41048,61520,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,48084,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,53144,41048,FEDEX,22,$35.05 ,$19.33 ,$15.72 
3,41048,28792,FEDEX,2,$23.61 ,$8.11 ,$15.50 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
3,41048,37354,FEDEX,5,$28.07 ,$18.69 ,$9.38 
2,41048,46112,FEDEX,2,$99.73 ,$8.11 ,$91.62 
2,41048,43219,FEDEX,1,$17.37 ,$8.11 ,$9.26 
2,41048,43025,FEDEX,12,$50.24 ,$27.91 ,$22.33 
2,7950,12549,FEDEX,24.7,$12.99 ,$9.16 ,$3.83 
3,41048,60523,FEDEX,1,$25.85 ,$8.11 ,$17.74 
3,41048,46545,FEDEX,1,$11.89 ,$8.11 ,$3.78 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,29607,FEDEX,2.5,$14.68 ,$11.09 ,$3.59 
3,41048,60440,FEDEX,1,$11.89 ,$8.11 ,$3.78 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,37013,FEDEX,52,$126.54 ,$104.59 ,$21.95 
3,41048,44145,FEDEX,3,$25.85 ,$8.11 ,$17.74 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,28801,FEDEX,3,$11.89 ,$11.18 ,$0.71 
3,41048,53154,FEDEX,6,$29.31 ,$14.79 ,$14.52 
3,41048,53142,FEDEX,8.8,$29.26 ,$23.54 ,$5.72 
3,37932,27703,FEDEX,21,$32.75 ,$26.38 ,$6.37 
3,41048,24153,FEDEX,3,$11.89 ,$9.46 ,$2.43 
3,41048,53154,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,41048,37013,FEDEX,52.2,$127.13 ,$104.99 ,$22.14 
3,41048,63103,FEDEX,2,$11.89 ,$8.11 ,$3.78 
2,41048,40258,FEDEX,1,$21.08 ,$8.11 ,$12.97 
3,41048,60064,FEDEX,1,$25.85 ,$8.11 ,$17.74 
3,41048,37013,FEDEX,48.4,$101.23 ,$97.35 ,$3.88 
2,92618,92683,FEDEX,3,$11.94 ,$8.98 ,$2.96 
2,41048,46710,FEDEX,2,$14.15 ,$8.11 ,$6.04 
3,41048,38401,FEDEX,2,$23.87 ,$9.89 ,$13.98 
3,41048,43604,FEDEX,6,$28.90 ,$24.88 ,$4.02 
3,41048,48310,FEDEX,1,$16.13 ,$8.11 ,$8.02 
3,61704,41048,FEDEX,2,$13.46 ,$8.11 ,$5.35 
2,41048,40206,FEDEX,10,$103.80 ,$38.45 ,$65.35 
2,41048,46825,FEDEX,2,$12.64 ,$8.82 ,$3.82 
3,41048,60085,FEDEX,2,$12.62 ,$8.11 ,$4.51 
3,41048,62526,FEDEX,2,$12.62 ,$8.11 ,$4.51 
2,41048,46254,FEDEX,1,$14.05 ,$8.11 ,$5.94 
3,37122,41048,FEDEX,7,$25.63 ,$10.79 ,$14.84 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
3,41048,16505,FEDEX,0,$26.54 ,$8.11 ,$18.43 
3,41048,46517,FEDEX,6,$12.64 ,$9.97 ,$2.67 
3,41048,42101,FEDEX,1,$14.05 ,$8.11 ,$5.94 
3,41048,48195,FEDEX,2,$14.82 ,$8.11 ,$6.71 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
2,41048,45241,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
3,41048,24012,FEDEX,1,$12.62 ,$8.11 ,$4.51 
3,41048,24083,FEDEX,2,$14.13 ,$8.11 ,$6.02 
3,41048,37067,FEDEX,1,$12.62 ,$8.11 ,$4.51 
2,41048,47240,FEDEX,1,$14.13 ,$8.11 ,$6.02 
3,53144,41048,FEDEX,64,$58.35 ,$56.23 ,$2.12 
3,41048,37062,FEDEX,0,$14.13 ,$8.11 ,$6.02 
2,46256,41048,FEDEX,2,$13.46 ,$8.11 ,$5.35 
3,41048,60048,FEDEX,3,$24.33 ,$10.86 ,$13.47 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
2,41048,45103,FEDEX,0,$21.67 ,$8.11 ,$13.56 
3,41048,44145,FEDEX,5,$12.64 ,$12.37 ,$0.27 
3,41048,48375,FEDEX,2,$12.62 ,$8.11 ,$4.51 
3,41048,29607,FEDEX,3.4,$15.84 ,$15.09 ,$0.75 
3,41048,49445,FEDEX,1,$14.13 ,$8.11 ,$6.02 
3,54942,60174,FEDEX,36,$81.77 ,$11.75 ,$70.02 
2,47805,47374,FEDEX,17,$33.57 ,$16.20 ,$17.37 
2,41048,43214,FEDEX,3,$20.79 ,$9.84 ,$10.95 
3,41048,60602,FEDEX,9,$18.53 ,$14.61 ,$3.92 
3,41048,37076,FEDEX,1,$14.05 ,$8.11 ,$5.94 
3,41048,37203,FEDEX,1,$12.62 ,$8.11 ,$4.51 
3,41048,60005,FEDEX,2,$22.80 ,$8.11 ,$14.69 
3,41048,41048,FEDEX,0.9,$14.68 ,$8.11 ,$6.57 
2,41048,46809,FEDEX,2,$12.62 ,$8.11 ,$4.51 
2,41048,46219,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,62040,FEDEX,1,$19.35 ,$8.11 ,$11.24 
2,41048,25514,FEDEX,2,$18.08 ,$8.11 ,$9.97 
3,37932,37207,FEDEX,5,$8.54 ,$8.11 ,$0.43 
3,41048,16531,FEDEX,2,$12.62 ,$8.11 ,$4.51 
3,41048,60143,FEDEX,12,$25.08 ,$21.96 ,$3.12 
3,41048,53209,FEDEX,7,$20.78 ,$14.26 ,$6.52 
3,41048,24016,FEDEX,1,$12.62 ,$8.11 ,$4.51 
2,41048,46168,FEDEX,2,$12.62 ,$8.11 ,$4.51 
3,41048,37902,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,37013,FEDEX,52.2,$127.13 ,$104.99 ,$22.14 
2,41048,47805,FEDEX,5,$23.81 ,$16.04 ,$7.77 
2,41048,46225,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,60607,FEDEX,3,$12.62 ,$9.19 ,$3.43 
2,41048,45213,FEDEX,9,$12.64 ,$8.11 ,$4.53 
3,41048,29607,FEDEX,2.6,$15.31 ,$11.54 ,$3.77 
3,41048,60527,FEDEX,1,$12.64 ,$8.11 ,$4.53 
2,41048,46158,FEDEX,1,$14.15 ,$8.11 ,$6.04 
3,37932,37207,FEDEX,20,$31.81 ,$27.82 ,$3.99 
3,63701,41048,FEDEX,5,$14.04 ,$9.90 ,$4.14 
3,41048,60443,FEDEX,2,$12.62 ,$8.11 ,$4.51 
2,41048,40475,FEDEX,3,$22.84 ,$9.93 ,$12.91 
3,41048,63106,FEDEX,2,$26.54 ,$8.11 ,$18.43 
3,41048,48146,FEDEX,1,$12.64 ,$8.11 ,$4.53 
2,41048,43110,FEDEX,4,$15.57 ,$11.35 ,$4.22 
3,41048,29607,FEDEX,3.2,$15.29 ,$14.20 ,$1.09 
3,41048,44106,FEDEX,4,$12.62 ,$11.77 ,$0.85 
3,41048,37203,FEDEX,2,$12.64 ,$8.11 ,$4.53 
2,41048,40110,FEDEX,5,$15.94 ,$8.11 ,$7.83 
3,41048,60446,FEDEX,3,$17.84 ,$9.06 ,$8.78 
3,53144,41048,FEDEX,58,$57.22 ,$50.96 ,$6.26 
3,41048,61875,FEDEX,2,$14.52 ,$8.11 ,$6.41 
2,47805,47374,FEDEX,17,$33.57 ,$16.20 ,$17.37 
2,41048,46953,FEDEX,4,$16.11 ,$11.30 ,$4.81 
3,41048,44142,FEDEX,1,$12.64 ,$8.11 ,$4.53 
3,41048,49424,FEDEX,4,$14.38 ,$13.60 ,$0.78 
3,41048,28801,FEDEX,1,$12.64 ,$8.11 ,$4.53 
2,92503,92563,FEDEX,28,$24.45 ,$21.01 ,$3.44 
3,41048,62707,FEDEX,1,$16.13 ,$8.11 ,$8.02 
3,41048,48035,FEDEX,0,$26.58 ,$8.11 ,$18.47 
3,41048,28803,FEDEX,2,$12.64 ,$11.26 ,$1.38 
2,41048,46902,FEDEX,2,$17.33 ,$8.11 ,$9.22 
2,8873,86481,FEDEX,6,$20.22 ,$8.11 ,$12.11 
3,41048,28752,FEDEX,5,$14.15 ,$13.88 ,$0.27 
3,41048,60010,FEDEX,5,$19.38 ,$17.43 ,$1.95 
2,41048,45211,FEDEX,8,$19.35 ,$11.31 ,$8.04 
3,41048,37203,FEDEX,1,$22.80 ,$8.11 ,$14.69 
3,41048,60164,FEDEX,1,$16.13 ,$8.11 ,$8.02 
3,41048,26059,FEDEX,0,$12.62 ,$8.11 ,$4.51 
2,41048,29607,FEDEX,2.6,$13.55 ,$11.54 ,$2.01 
3,41048,60018,FEDEX,3,$14.03 ,$8.73 ,$5.30 
3,41048,44256,FEDEX,0,$22.47 ,$8.11 ,$14.36 
3,41048,60440,FEDEX,1,$12.64 ,$8.11 ,$4.53 
3,41048,41501,FEDEX,2,$14.13 ,$10.94 ,$3.19 
3,41048,62684,FEDEX,1,$12.64 ,$8.11 ,$4.53 
2,41048,47805,FEDEX,5,$23.81 ,$16.04 ,$7.77 
3,41048,60502,FEDEX,1,$12.62 ,$8.11 ,$4.51 
3,41048,60431,FEDEX,1,$12.62 ,$8.11 ,$4.51 
3,41048,60010,FEDEX,2,$16.32 ,$8.11 ,$8.21 
3,41048,24153,FEDEX,1,$12.62 ,$8.11 ,$4.51 
3,41048,47712,FEDEX,2,$12.64 ,$9.69 ,$2.95 
3,41048,37076,FEDEX,2,$12.64 ,$8.11 ,$4.53 
2,41048,47805,FEDEX,5,$23.81 ,$16.04 ,$7.77 
2,41048,43110,FEDEX,2,$12.62 ,$8.11 ,$4.51 
2,41048,45214,FEDEX,1,$12.64 ,$8.11 ,$4.53 
3,41048,60564,FEDEX,6,$23.05 ,$22.50 ,$0.55 
3,53144,41048,FEDEX,2,$12.62 ,$8.11 ,$4.51 
2,43228,41048,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,37211,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,53045,FEDEX,1,$12.64 ,$8.11 ,$4.53 
3,41048,63042,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,62959,FEDEX,4,$14.47 ,$11.34 ,$3.13 
3,41048,60827,FEDEX,1,$14.13 ,$8.11 ,$6.02 
3,41048,44065,FEDEX,1,$15.56 ,$8.11 ,$7.45 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
